dataset_name	uuid	system	path
TCGA-BL-A3JM-11A-31D-A21A-08.wxs.A.hg38	295580a9-691d-45d9-8db4-f8b815311ab3	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/295580a9-691d-45d9-8db4-f8b815311ab3/C500.TCGA-BL-A3JM-11A-31D-A21A-08.2_gdc_realn.bam
TCGA-BL-A3JM.ATAC-Seq.T.hg38	5a8a4684-e410-487d-a3a9-bae607bc3d0f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/5a8a4684-e410-487d-a3a9-bae607bc3d0f/67471e99-2497-4ffe-b0fa-4a540abb4abd_atacseq_gdc_realn.bam
TCGA-BR-A452-01A-91D-A25D-08.wxs.T.hg38	badbb333-56f4-4870-9fca-9ce090ecd846	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/badbb333-56f4-4870-9fca-9ce090ecd846/C440.TCGA-BR-A452-01A-91D-A25D-08.2_gdc_realn.bam
TCGA-BR-A452-10A-01D-A25E-08.wxs.N.hg38	60a4cc0c-578e-48cb-8f4c-e40355117144	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/60a4cc0c-578e-48cb-8f4c-e40355117144/C440.TCGA-BR-A452-10A-01D-A25E-08.2_gdc_realn.bam
TCGA-BR-A4CR-01A-11D-A24D-08.wxs.T.hg38	1ac41e44-2669-48fa-b713-3f723213c0bb	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/1ac41e44-2669-48fa-b713-3f723213c0bb/C440.TCGA-BR-A4CR-01A-11D-A24D-08.2_gdc_realn.bam
TCGA-BR-A4CR-10A-01D-A24F-08.wxs.N.hg38	c00d1f8c-0620-4019-b9a0-90481701e1e7	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/c00d1f8c-0620-4019-b9a0-90481701e1e7/C440.TCGA-BR-A4CR-10A-01D-A24F-08.2_gdc_realn.bam
TCGA-BR-A4CS-01A-11D-A24D-08.wxs.T.hg38	5c21648b-31bf-44c6-b292-cc58e0678586	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/5c21648b-31bf-44c6-b292-cc58e0678586/C440.TCGA-BR-A4CS-01A-11D-A24D-08.4_gdc_realn.bam
TCGA-BR-A4CS-10A-01D-A24F-08.wxs.N.hg38	92ddb295-9511-4225-a162-14032d1045d7	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/92ddb295-9511-4225-a162-14032d1045d7/C440.TCGA-BR-A4CS-10A-01D-A24F-08.3_gdc_realn.bam
TCGA-BR-A4CS.ATAC-Seq.T.hg38	89c331bc-8092-4e2c-aa0c-62a5d799b60e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/89c331bc-8092-4e2c-aa0c-62a5d799b60e/c07da108-5f35-4837-96b0-ed09da224b0c_atacseq_gdc_realn.bam
TCGA-BR-A4IY-01A-11D-A25D-08.wxs.T.hg38	c242d40d-b1de-4161-8244-87e18b618e3f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/c242d40d-b1de-4161-8244-87e18b618e3f/C440.TCGA-BR-A4IY-01A-11D-A25D-08.1_gdc_realn.bam
TCGA-BR-A4IY-10A-01D-A25E-08.wxs.N.hg38	cb4d3d1a-de16-4e45-8a5b-38fe45c6e7eb	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/cb4d3d1a-de16-4e45-8a5b-38fe45c6e7eb/C440.TCGA-BR-A4IY-10A-01D-A25E-08.1_gdc_realn.bam
TCGA-BR-A4J1-01A-11D-A25D-08.wxs.T.hg38	d0640df6-be77-479c-828c-2771560038e8	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/d0640df6-be77-479c-828c-2771560038e8/C440.TCGA-BR-A4J1-01A-11D-A25D-08.1_gdc_realn.bam
TCGA-BR-A4J1-10A-01D-A25E-08.wxs.N.hg38	fb3f4888-6d89-42ce-9c02-73515f233e64	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/fb3f4888-6d89-42ce-9c02-73515f233e64/C440.TCGA-BR-A4J1-10A-01D-A25E-08.2_gdc_realn.bam
TCGA-BR-A4J2-01A-21D-A25D-08.wxs.T.hg38	c8e2eb7d-be24-4811-8159-08d4a2009e01	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/c8e2eb7d-be24-4811-8159-08d4a2009e01/C440.TCGA-BR-A4J2-01A-21D-A25D-08.6_gdc_realn.bam
TCGA-BR-A4J2-10A-01D-A25E-08.wxs.N.hg38	6794739d-416f-4fd5-863f-1c96fdc83d50	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/6794739d-416f-4fd5-863f-1c96fdc83d50/C440.TCGA-BR-A4J2-10A-01D-A25E-08.5_gdc_realn.bam
TCGA-BR-A4J2.ATAC-Seq.T.hg38	14ea0f55-a52e-4e3f-8f96-a78f98701c21	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/14ea0f55-a52e-4e3f-8f96-a78f98701c21/5edeebfc-4816-4fe5-8193-8abe75b91fd4_atacseq_gdc_realn.bam
TCGA-BR-A4J4-01A-12D-A25D-08.wxs.T.hg38	a945884c-fc1b-49bf-843b-9ff8b6bf939f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/a945884c-fc1b-49bf-843b-9ff8b6bf939f/C440.TCGA-BR-A4J4-01A-12D-A25D-08.3_gdc_realn.bam
TCGA-BR-A4J4-10A-01D-A25E-08.wxs.N.hg38	e0642d36-5c3e-4474-987a-0ca7403dfac2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/e0642d36-5c3e-4474-987a-0ca7403dfac2/C440.TCGA-BR-A4J4-10A-01D-A25E-08.2_gdc_realn.bam
TCGA-BR-A4J4.ATAC-Seq.T.hg38	d8bb1e55-7519-4bdc-a982-31bc47c39b0d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/d8bb1e55-7519-4bdc-a982-31bc47c39b0d/56a04e1c-2fa5-45d4-b35c-0598a1092821_atacseq_gdc_realn.bam
TCGA-BR-A4J5-01A-21D-A25D-08.wxs.T.hg38	b51d0c8b-ad5b-493e-9313-4816faa5cf2f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/b51d0c8b-ad5b-493e-9313-4816faa5cf2f/C440.TCGA-BR-A4J5-01A-21D-A25D-08.2_gdc_realn.bam
TCGA-BR-A4J5-10A-01D-A25E-08.wxs.N.hg38	74b0b2d7-cf4e-4eec-9d2b-7c84a92fdab4	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/74b0b2d7-cf4e-4eec-9d2b-7c84a92fdab4/C440.TCGA-BR-A4J5-10A-01D-A25E-08.1_gdc_realn.bam
TCGA-BR-A4J5.ATAC-Seq.T.hg38	247b5cd4-8311-435b-bf54-8b3b1c3700f2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/247b5cd4-8311-435b-bf54-8b3b1c3700f2/f64eb6dc-27fa-47d7-a064-953795b1c03d_atacseq_gdc_realn.bam
TCGA-BR-A4J6-01A-11D-A25D-08.wxs.T.hg38	b62af42c-47d2-4dbb-b8c5-4f0a91e73c54	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/b62af42c-47d2-4dbb-b8c5-4f0a91e73c54/C440.TCGA-BR-A4J6-01A-11D-A25D-08.1_gdc_realn.bam
TCGA-BR-A4J6-10A-01D-A25E-08.wxs.N.hg38	4b29a71e-6ff4-48d6-9c8e-7670a67a9650	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/4b29a71e-6ff4-48d6-9c8e-7670a67a9650/C440.TCGA-BR-A4J6-10A-01D-A25E-08.1_gdc_realn.bam
TCGA-BR-A4J7-01A-31D-A25D-08.wxs.T.hg38	9311459c-0df4-487c-9a0f-3a691753923c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9311459c-0df4-487c-9a0f-3a691753923c/C440.TCGA-BR-A4J7-01A-31D-A25D-08.1_gdc_realn.bam
TCGA-BR-A4J7-10A-01D-A25E-08.wxs.N.hg38	80fe4425-216c-449f-bea7-55f71e60ffc7	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/80fe4425-216c-449f-bea7-55f71e60ffc7/C440.TCGA-BR-A4J7-10A-01D-A25E-08.1_gdc_realn.bam
TCGA-BR-A4J9-01A-12D-A25D-08.wxs.T.hg38	f75af492-aa0b-4e68-a557-f36ad2fe1057	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/f75af492-aa0b-4e68-a557-f36ad2fe1057/C440.TCGA-BR-A4J9-01A-12D-A25D-08.5_gdc_realn.bam
TCGA-BR-A4J9-10A-01D-A25E-08.wxs.N.hg38	ed5433d4-6a99-4e5c-8a21-51a677500f6c	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/ed5433d4-6a99-4e5c-8a21-51a677500f6c/C440.TCGA-BR-A4J9-10A-01D-A25E-08.6_gdc_realn.bam
TCGA-BR-A4QL-01A-31D-A25D-08.wxs.T.hg38	fc1b37b8-9776-4860-aba2-924c0b4a8d09	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/fc1b37b8-9776-4860-aba2-924c0b4a8d09/C440.TCGA-BR-A4QL-01A-31D-A25D-08.1_gdc_realn.bam
TCGA-BR-A4QL-10A-01D-A25E-08.wxs.N.hg38	2da6d051-c547-4b41-94ed-26eb2ac9f031	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/2da6d051-c547-4b41-94ed-26eb2ac9f031/C440.TCGA-BR-A4QL-10A-01D-A25E-08.1_gdc_realn.bam
TCGA-C8-A12K-01A-21D-A10Y-09.wxs.T.hg38	0c36187a-2e54-4d5c-b3a4-bb210f995c2a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/0c36187a-2e54-4d5c-b3a4-bb210f995c2a/TCGA-C8-A12K-01A-21D-A10Y-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A12K-10A-01D-A110-09.wxs.N.hg38	e1bfba66-3075-4b8b-90db-48f311f0c445	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/e1bfba66-3075-4b8b-90db-48f311f0c445/TCGA-C8-A12K-10A-01D-A110-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A12K.ATAC-Seq.T.hg38	54572c0f-54e3-43f1-b196-2a23a9096249	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/54572c0f-54e3-43f1-b196-2a23a9096249/1527d1dc-57e0-4577-b9eb-4bf08b5f9cbd_atacseq_gdc_realn.bam
TCGA-C8-A12M-01A-11D-A135-09.wxs.T.hg38	65ad67e8-3ff9-4817-a8c3-ded6a1314cec	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/65ad67e8-3ff9-4817-a8c3-ded6a1314cec/TCGA-C8-A12M-01A-11D-A135-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A12M-10A-01D-A110-09.wxs.N.hg38	1c1f4898-5ff4-4c73-9e23-47b30617dd88	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/1c1f4898-5ff4-4c73-9e23-47b30617dd88/TCGA-C8-A12M-10A-01D-A110-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A12M.ATAC-Seq.T.hg38	32a64bb5-11c9-4c2f-b9f0-9b867723aea8	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/32a64bb5-11c9-4c2f-b9f0-9b867723aea8/5c3824ed-bd99-4792-b69d-b29fd15d63f4_atacseq_gdc_realn.bam
TCGA-C8-A12Q-01A-11D-A10Y-09.wxs.T.hg38	9ce418e6-1101-486c-879c-e65919edbd67	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9ce418e6-1101-486c-879c-e65919edbd67/TCGA-C8-A12Q-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A12Q-10A-01D-A110-09.wxs.N.hg38	2b19dece-e3a3-48e4-8471-8ba78b92c892	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/2b19dece-e3a3-48e4-8471-8ba78b92c892/TCGA-C8-A12Q-10A-01D-A110-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A12Q.ATAC-Seq.T.hg38	fa3ae2e8-7ce9-483c-8c34-7eaec0c6932b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/fa3ae2e8-7ce9-483c-8c34-7eaec0c6932b/dccca628-9f57-47ff-ba38-2413b83a3714_atacseq_gdc_realn.bam
TCGA-C8-A12T-01A-11D-A10Y-09.wxs.T.hg38	9a068802-8a17-491e-b32f-33416d22a6fd	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9a068802-8a17-491e-b32f-33416d22a6fd/TCGA-C8-A12T-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A12T-10A-01D-A110-09.wxs.N.hg38	90c7de63-f47e-4fcd-8892-827a3802b277	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/90c7de63-f47e-4fcd-8892-827a3802b277/TCGA-C8-A12T-10A-01D-A110-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A12T.ATAC-Seq.T.hg38	e02cdd2c-6a1c-4666-a9fb-f4444d16fcd4	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/e02cdd2c-6a1c-4666-a9fb-f4444d16fcd4/e11d6396-dd5a-4f94-aaf8-119edb3904a0_atacseq_gdc_realn.bam
TCGA-C8-A12U.ATAC-Seq.T.hg38	fe582508-a77a-47b3-8543-dc92834f6b20	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/fe582508-a77a-47b3-8543-dc92834f6b20/990d5639-21be-4071-99e0-7d453a32523d_atacseq_gdc_realn.bam
TCGA-C8-A12V-01A-11D-A10Y-09.wxs.T.hg38	ec665303-879e-4ce1-bad9-9554648d09e9	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/ec665303-879e-4ce1-bad9-9554648d09e9/TCGA-C8-A12V-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A12V-10A-01D-A110-09.wxs.N.hg38	62724185-38e5-4e29-a561-50d656116a18	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/62724185-38e5-4e29-a561-50d656116a18/TCGA-C8-A12V-10A-01D-A110-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A12V.ATAC-Seq.T.hg38	8b423f78-a831-4f21-b49d-a5efcb5cc00e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/8b423f78-a831-4f21-b49d-a5efcb5cc00e/eb5eb657-816d-4030-8279-8dfb2a7ff17a_atacseq_gdc_realn.bam
TCGA-C8-A12Y-01A-11D-A12B-09.wxs.T.hg38	6ed8bfe1-6b1d-4b80-abad-74ebecb0ffd5	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/6ed8bfe1-6b1d-4b80-abad-74ebecb0ffd5/TCGA-C8-A12Y-01A-11D-A12B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A12Y-10A-01D-A12B-09.wxs.N.hg38	eb434ed3-af19-4d00-a1c4-0849b3ad1c4e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/eb434ed3-af19-4d00-a1c4-0849b3ad1c4e/TCGA-C8-A12Y-10A-01D-A12B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A12Y.ATAC-Seq.T.hg38	b613e888-8a1d-4429-9225-ca797cd8b95f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/b613e888-8a1d-4429-9225-ca797cd8b95f/3fc5414d-9d6e-43ef-8816-41fc2acb65fc_atacseq_gdc_realn.bam
TCGA-C8-A130.ATAC-Seq.T.hg38	56103fa4-6368-40a5-a300-edbb05cb2d3e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/56103fa4-6368-40a5-a300-edbb05cb2d3e/c9bab596-0b03-4066-b428-dda9cd36fb1c_atacseq_gdc_realn.bam
TCGA-C8-A133-01A-32D-A12B-09.wxs.T.hg38	351b61d1-3a81-48e9-aa01-d62e2f651966	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/351b61d1-3a81-48e9-aa01-d62e2f651966/TCGA-C8-A133-01A-32D-A12B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A133-10A-01D-A12B-09.wxs.N.hg38	dfca1bf1-9f94-4cbb-b707-539fa08839b7	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/dfca1bf1-9f94-4cbb-b707-539fa08839b7/TCGA-C8-A133-10A-01D-A12B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A133.ATAC-Seq.T.hg38	1e8162d9-ba53-41cc-b616-10610632916f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/1e8162d9-ba53-41cc-b616-10610632916f/d4221927-7de2-4f7d-a677-a5caefb5f28a_atacseq_gdc_realn.bam
TCGA-C8-A137-01A-11D-A10Y-09.wxs.T.hg38	620b43fe-96aa-44e5-9115-4eb39330801d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/620b43fe-96aa-44e5-9115-4eb39330801d/TCGA-C8-A137-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A137-10A-02D-A110-09.wxs.N.hg38	717f5fd0-9c4a-4e3e-89fa-d266e17f8a83	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/717f5fd0-9c4a-4e3e-89fa-d266e17f8a83/TCGA-C8-A137-10A-02D-A110-09_IlluminaGA-DNASeq_exome_gdc_realn.bam
TCGA-C8-A137.ATAC-Seq.T.hg38	125bb1d9-49b1-4bca-94f2-8dae195b4756	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/125bb1d9-49b1-4bca-94f2-8dae195b4756/bbb29dc8-cba9-43d8-904f-42f11e412bbd_atacseq_gdc_realn.bam
TCGA-C8-A8HR.ATAC-Seq.T.hg38	a8017751-c772-49c5-a8f9-76eb71b16e1b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/a8017751-c772-49c5-a8f9-76eb71b16e1b/3fe0ab7f-f5c8-435f-9f5c-03fc5bcccf14_atacseq_gdc_realn.bam
TCGA-CC-A123-01A-11D-A12Z-10.wxs.T.hg38	00bdfe4e-9bc7-4b4c-b7ce-b3c88e6a39b2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/00bdfe4e-9bc7-4b4c-b7ce-b3c88e6a39b2/TCGA-CC-A123-01A-11D-A12Z-10_Illumina_gdc_realn.bam
TCGA-CC-A123-10A-01D-A12Z-10.wxs.N.hg38	4d75fbcf-9241-49f5-a726-441e237ebc80	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/4d75fbcf-9241-49f5-a726-441e237ebc80/TCGA-CC-A123-10A-01D-A12Z-10_Illumina_gdc_realn.bam
TCGA-CC-A7IF-01A-11D-A33K-10.wxs.T.hg38	f8cf8185-075e-47d4-9082-a606ac5b7815	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/f8cf8185-075e-47d4-9082-a606ac5b7815/TCGA-CC-A7IF-01A-11D-A33K-10_Illumina_gdc_realn.bam
TCGA-CC-A7IF-10A-01D-A33K-10.wxs.N.hg38	7a0ab8f6-5073-49a8-8973-01434778b4c2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/7a0ab8f6-5073-49a8-8973-01434778b4c2/TCGA-CC-A7IF-10A-01D-A33K-10_Illumina_gdc_realn.bam
TCGA-CD-A486-01A-11D-A24D-08.wxs.T.hg38	5670e7c7-927a-4912-8827-0f02c8f51ad2	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/5670e7c7-927a-4912-8827-0f02c8f51ad2/C440.TCGA-CD-A486-01A-11D-A24D-08.2_gdc_realn.bam
TCGA-CD-A486-10A-01D-A24F-08.wxs.N.hg38	244aef34-01ed-4886-a0d0-52b507715fbc	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/244aef34-01ed-4886-a0d0-52b507715fbc/C440.TCGA-CD-A486-10A-01D-A24F-08.2_gdc_realn.bam
TCGA-CD-A48C-01A-11D-A24D-08.wxs.T.hg38	003d6bd5-3ae8-4838-8cfc-0355ee16122d	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/003d6bd5-3ae8-4838-8cfc-0355ee16122d/C440.TCGA-CD-A48C-01A-11D-A24D-08.1_gdc_realn.bam
TCGA-CD-A48C-10A-01D-A24F-08.wxs.N.hg38	b4ede00d-9733-4eb2-9335-c7bcd7976d2e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/b4ede00d-9733-4eb2-9335-c7bcd7976d2e/C440.TCGA-CD-A48C-10A-01D-A24F-08.2_gdc_realn.bam
TCGA-CD-A48C.ATAC-Seq.T.hg38	ce8f7881-1907-4221-888d-2e342bdfe64e	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/ce8f7881-1907-4221-888d-2e342bdfe64e/c073721c-71d1-4eaa-b4e1-c4751750d5a1_atacseq_gdc_realn.bam
TCGA-CE-A13K-01A-11D-A10S-08.wxs.T.hg38	9c32cd20-df1b-44fe-9e62-0ffb2b95d72b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/9c32cd20-df1b-44fe-9e62-0ffb2b95d72b/C499.TCGA-CE-A13K-01A-11D-A10S-08.5_gdc_realn.bam
TCGA-CE-A13K-10A-01D-A10S-08.wxs.N.hg38	601ad85f-551d-4bf0-a578-acdc2bc950fc	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/601ad85f-551d-4bf0-a578-acdc2bc950fc/C499.TCGA-CE-A13K-10A-01D-A10S-08.5_gdc_realn.bam
TCGA-CE-A13K.ATAC-Seq.T.hg38	87c72333-b5d3-4658-909c-3be404306db3	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/87c72333-b5d3-4658-909c-3be404306db3/873191f5-f417-4e94-a62a-c49503a8f6be_atacseq_gdc_realn.bam
TCGA-CF-A1HR-01A-11D-A13W-08.wxs.T.hg38	41601c91-d182-489e-b56a-dc272b797178	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/41601c91-d182-489e-b56a-dc272b797178/C500.TCGA-CF-A1HR-01A-11D-A13W-08.3_gdc_realn.bam
TCGA-CF-A1HR-10A-01D-A13W-08.wxs.N.hg38	1e1bfb08-2cba-4b02-8777-fdec6575f92a	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/1e1bfb08-2cba-4b02-8777-fdec6575f92a/C500.TCGA-CF-A1HR-10A-01D-A13W-08.3_gdc_realn.bam
TCGA-CF-A1HR.ATAC-Seq.T.hg38	227936d4-3af4-451a-96dd-841735b5bd55	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/227936d4-3af4-451a-96dd-841735b5bd55/25f29fe7-2a4b-4748-84f8-85fe44807937_atacseq_gdc_realn.bam
TCGA-CF-A3MI-01A-11D-A20D-08.wxs.T.hg38	7cf716e0-b513-4dae-9349-929842b060a1	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/7cf716e0-b513-4dae-9349-929842b060a1/C500.TCGA-CF-A3MI-01A-11D-A20D-08.1_gdc_realn.bam
TCGA-CF-A3MI-10A-01D-A20D-08.wxs.N.hg38	3a469b71-9760-480f-8c60-0ab0de2a2678	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/3a469b71-9760-480f-8c60-0ab0de2a2678/C500.TCGA-CF-A3MI-10A-01D-A20D-08.1_gdc_realn.bam
TCGA-CF-A3MI.ATAC-Seq.T.hg38	72f0af77-198d-4b80-ab20-7f4a393437f8	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/72f0af77-198d-4b80-ab20-7f4a393437f8/63d8bb06-2665-46a3-9471-0158e8b3bf63_atacseq_gdc_realn.bam
TCGA-CN-A49B-01A-31D-A24D-08.wxs.T.hg38	b05749e7-c315-4e28-8830-3823306ea92f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/b05749e7-c315-4e28-8830-3823306ea92f/C495.TCGA-CN-A49B-01A-31D-A24D-08.1_gdc_realn.bam
TCGA-CN-A49B-10A-01D-A24F-08.wxs.N.hg38	1e2848bc-a7ec-44cb-8ced-b2dde41af27f	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/1e2848bc-a7ec-44cb-8ced-b2dde41af27f/C495.TCGA-CN-A49B-10A-01D-A24F-08.1_gdc_realn.bam
TCGA-CN-A49B.ATAC-Seq.T.hg38	9963d294-9b78-458d-8fe5-cd3ae8c6022b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/atacseq/9963d294-9b78-458d-8fe5-cd3ae8c6022b/7097ee17-d1ec-41b6-a3de-712b3161a581_atacseq_gdc_realn.bam
TCGA-CU-A3YL-01A-11D-A22Z-08.wxs.T.hg38	330d8ce4-b6ee-479b-9dc2-3517559d2459	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/330d8ce4-b6ee-479b-9dc2-3517559d2459/C500.TCGA-CU-A3YL-01A-11D-A22Z-08.7_gdc_realn.bam
TCGA-CU-A3YL-10A-01D-A22Z-08.wxs.N.hg38	da18d964-c40d-4fea-a08f-df2bbbc9ce4b	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/da18d964-c40d-4fea-a08f-df2bbbc9ce4b/C500.TCGA-CU-A3YL-10A-01D-A22Z-08.9_gdc_realn.bam
TCGA-CV-A468-01A-11D-A25Y-08.wxs.T.hg38	b6a2dce3-7a4a-4d26-9d50-0461c66ec717	storage1	/storage1/fs1/dinglab/Active/Projects/ATACseq/primary/GDC/WXS/b6a2dce3-7a4a-4d26-9d50-0461c66ec717/C495.TCGA-CV-A468-01A-11D-A25Y-08.2_gdc_realn.bam
